Name,Age,#days,Lev,Date,Tm, ,Opp,G,GS,W,L,SV,IP,H,R,ER,BB,SO,HR,HBP,ERA,GSc,AB,2B,3B,IBB,GDP,SF,SB,CS,PO,BF,Pit,Str,StL,StS,GB/FB,LD,PU,WHIP,BAbip,SO9,SO/W,mlbID
Tanner Scott,28,0,Maj-NL,"Apr 2, 2023",Miami,,New York,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,13,0.69,0.23,0.08,0.5,0.0,0.0,0.0,0.0,9.0,,656945
Kodai Senga,30,0,Maj-NL,"Apr 2, 2023",New York,@,Miami,1,1,1.0,,,5.1,3,1,1,3,8,0,0,1.69,63,18,1,0,0,1,0,0,0,0,21,88,0.6,0.23,0.11,0.4,0.5,0.0,1.125,0.3,13.5,2.67,673540
Paul Sewald,33,0,Maj-AL,"Apr 2, 2023",Seattle,,Cleveland,1,0,,,,1.0,0,0,0,1,0,0,0,0.0,,3,0,0,0,0,0,1,0,0,4,19,0.47,0.21,0.0,0.67,0.0,0.0,1.0,0.0,0.0,0.0,623149
Chasen Shreve,32,0,Maj-AL,"Apr 2, 2023",Detroit,@,Tampa Bay,1,0,,,,1.0,2,1,1,0,0,0,0,9.0,,5,1,0,0,0,0,0,0,0,5,15,0.8,0.07,0.13,0.6,0.2,0.0,2.0,0.4,0.0,,592741
Jared Shuster,24,0,Maj-NL,"Apr 2, 2023",Atlanta,@,Washington,1,1,,1.0,,4.2,6,4,4,5,1,0,0,7.71,32,17,1,0,0,1,1,0,1,0,23,79,0.57,0.16,0.09,0.24,0.35,0.12,2.357,0.353,1.9,0.2,694363
Will Smith,33,0,Maj-AL,"Apr 2, 2023",Texas,,Philadelphia,1,0,,,1.0,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,15,0.8,0.2,0.07,0.67,0.0,0.0,0.0,0.0,0.0,,519293
Gregory Soto,28,0,Maj-NL,"Apr 2, 2023",Philadelphia,@,Texas,1,0,,,,1.0,0,0,0,0,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,15,0.6,0.07,0.4,1.0,0.0,0.0,0.0,0.0,18.0,,642397
Gabe Speier,28,0,Maj-AL,"Apr 2, 2023",Seattle,,Cleveland,1,0,,,,0.2,0,0,0,0,1,0,0,0.0,,2,0,0,0,0,0,0,0,0,2,6,0.83,0.17,0.33,1.0,0.0,0.0,0.0,0.0,13.5,,642100
Jeffrey Springs,30,0,Maj-AL,"Apr 2, 2023",Tampa Bay,,Detroit,1,1,1.0,,,6.0,0,0,0,1,12,0,0,0.0,83,18,0,0,0,0,0,0,0,0,19,81,0.72,0.25,0.16,0.5,0.0,0.17,0.167,0.0,18.0,12.0,605488
Trevor Stephan,27,0,Maj-AL,"Apr 2, 2023",Cleveland,@,Seattle,1,0,,,1.0,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,1,0,0,3,13,0.69,0.15,0.15,0.0,0.0,0.0,0.0,0.0,9.0,,663986
Chris Stratton,32,0,Maj-NL,"Apr 2, 2023",St. Louis,,Toronto,1,0,,,,1.2,3,1,1,0,1,0,0,5.4,,8,1,0,0,0,0,0,0,0,8,31,0.61,0.1,0.13,0.29,0.29,0.0,1.8,0.429,5.4,,608717
Ross Stripling,33,0,Maj-NL,"Apr 2, 2023",San Francisco,@,New York,1,1,,1.0,,5.0,6,4,4,2,3,3,1,7.2,40,20,0,0,0,0,0,0,1,0,23,95,0.6,0.16,0.13,0.41,0.18,0.0,1.6,0.214,5.4,1.5,548389
Brent Suter,33,0,Maj-NL,"Apr 2, 2023",Colorado,@,San Diego,1,0,,,,2.0,0,0,0,1,1,0,0,0.0,,5,0,0,0,0,0,0,1,1,6,30,0.73,0.3,0.07,0.5,0.0,0.0,0.5,0.0,4.5,1.0,608718
Noah Syndergaard,30,0,Maj-NL,"Apr 2, 2023",Los Angeles,,Arizona,1,1,,,,6.0,4,1,1,0,6,0,0,1.5,66,22,1,0,0,0,0,2,0,0,22,78,0.73,0.15,0.14,0.25,0.38,0.06,0.667,0.25,9.0,,592789
Jameson Taillon,31,0,Maj-NL,"Apr 2, 2023",Chicago,,Milwaukee,1,1,,1.0,,4.0,7,3,3,1,2,0,0,6.75,37,17,1,1,0,0,1,0,0,0,19,63,0.59,0.06,0.13,0.25,0.38,0.06,2.0,0.438,4.5,2.0,592791
Ryan Thompson,31,0,Maj-AL,"Apr 2, 2023",Tampa Bay,,Detroit,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,12,0.58,0.08,0.17,0.5,0.0,0.0,0.0,0.0,9.0,,657044
Michael Tonkin,33,0,Maj-NL,"Apr 2, 2023",Atlanta,@,Washington,1,0,,,,2.1,0,0,0,0,2,0,0,0.0,,7,0,0,0,0,0,0,0,0,7,36,0.61,0.19,0.14,0.6,0.0,0.2,0.0,0.0,7.7,,543859
Duane Underwood Jr.,28,0,Maj-NL,"Apr 2, 2023",Pittsburgh,@,Cincinnati,1,0,,,,1.0,1,0,0,0,2,0,0,0.0,,4,1,0,0,0,0,0,0,0,4,15,0.73,0.13,0.33,0.5,0.0,0.0,1.0,0.5,18.0,,621249
Gus Varland,26,0,Maj-NL,"Apr 2, 2023",Milwaukee,@,Chicago,1,0,,,,1.0,1,0,0,0,1,0,0,0.0,,4,1,0,0,0,0,0,0,0,4,12,0.67,0.25,0.17,0.67,0.33,0.0,1.0,0.333,9.0,,681402
Vince Velasquez,31,0,Maj-NL,"Apr 2, 2023",Pittsburgh,@,Cincinnati,1,1,,1.0,,4.2,5,3,3,1,3,2,0,5.79,44,19,0,0,0,0,0,0,0,0,20,86,0.62,0.17,0.07,0.25,0.19,0.13,1.286,0.214,5.8,3.0,592826
Ken Waldichuk,25,0,Maj-AL,"Apr 2, 2023",Oakland,,Los Angeles,1,1,,1.0,,5.2,9,6,6,1,4,3,1,9.53,30,25,1,0,0,1,0,0,0,0,27,96,0.61,0.1,0.08,0.33,0.24,0.1,1.765,0.333,6.4,4.0,686610
Andrew Wantz,27,0,Maj-AL,"Apr 2, 2023",Los Angeles,@,Oakland,1,0,,,,2.0,0,0,0,0,2,0,0,0.0,,6,0,0,0,0,0,0,0,0,6,24,0.58,0.21,0.04,0.25,0.25,0.25,0.0,0.0,9.0,,681806
Joey Wentz,25,0,Maj-AL,"Apr 2, 2023",Detroit,@,Tampa Bay,1,1,,1.0,,5.1,4,3,3,1,3,1,0,5.06,50,20,1,0,0,0,0,1,0,0,21,72,0.65,0.14,0.14,0.47,0.12,0.06,0.938,0.188,5.1,3.0,666214
Alex Young,29,0,Maj-NL,"Apr 2, 2023",Cincinnati,,Pittsburgh,1,0,,,,0.1,2,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,11,0.64,0.0,0.18,0.33,0.0,0.0,6.0,0.667,0.0,,622065
Rob Zastryzny,31,0,Maj-NL,"Apr 2, 2023",Pittsburgh,@,Cincinnati,1,0,,,,0.1,1,0,0,1,1,0,0,0.0,,2,1,0,1,0,0,0,0,0,3,10,0.6,0.2,0.2,0.0,1.0,0.0,6.0,1.0,27.0,1.0,642239
