Name,Age,#days,Lev,Date,Tm, ,Opp,G,GS,W,L,SV,IP,H,R,ER,BB,SO,HR,HBP,ERA,GSc,AB,2B,3B,IBB,GDP,SF,SB,CS,PO,BF,Pit,Str,StL,StS,GB/FB,LD,PU,WHIP,BAbip,SO9,SO/W,mlbID
Ryan Pressly,34,0,Maj-AL,"Apr 9, 2023",Houston,@,Minnesota,1,0,,,,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,10,0.7,0.2,0.1,0.67,0.33,0.0,0.0,0.0,0.0,,519151
A.J. Puk,28,0,Maj-NL,"Apr 9, 2023",Miami,@,New York,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,11,0.73,0.36,0.09,0.67,0.0,0.33,0.0,0.0,9.0,,640462
Cole Ragans,25,0,Maj-AL,"Apr 9, 2023",Texas,@,Chicago,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,10,0.7,0.3,0.1,0.5,0.0,0.0,0.0,0.0,9.0,,666142
Erasmo Ram\xc3\xadrez,33,0,Maj-NL,"Apr 9, 2023",Washington,@,Colorado,1,0,,1.0,,0.2,3,2,2,0,1,0,1,27.0,,5,1,0,0,0,0,0,0,0,6,20,0.6,0.1,0.1,0.5,0.5,0.0,4.5,0.75,13.5,,541640
Drew Rasmussen,27,0,Maj-AL,"Apr 9, 2023",Tampa Bay,,Oakland,1,1,1.0,,,7.0,1,0,0,0,8,0,0,0.0,83,22,1,0,0,0,0,1,0,0,22,83,0.73,0.22,0.16,0.5,0.14,0.21,0.143,0.071,10.3,,656876
Trevor Richards,30,0,Maj-AL,"Apr 9, 2023",Toronto,@,Los Angeles,1,0,,,,0.2,1,1,0,2,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,5,22,0.5,0.14,0.14,0.0,1.0,0.0,4.5,1.0,27.0,1.0,670950
Taylor Rogers,32,0,Maj-NL,"Apr 9, 2023",San Francisco,,Kansas City,1,0,,,,0.2,1,0,0,0,1,0,0,0.0,,3,1,0,0,0,0,0,0,0,3,13,0.69,0.15,0.08,0.0,0.5,0.0,1.5,0.5,13.5,,573124
Tyler Rogers,32,0,Maj-NL,"Apr 9, 2023",San Francisco,,Kansas City,1,0,,,1.0,1.0,0,0,0,0,0,0,0,0.0,,2,0,0,0,1,0,0,0,0,3,6,1.0,0.33,0.17,0.5,0.0,0.5,0.0,0.0,0.0,,643511
Jordan Romano,30,0,Maj-AL,"Apr 9, 2023",Toronto,@,Los Angeles,1,0,1.0,,,1.0,2,3,3,2,3,0,1,27.0,,5,1,0,0,0,0,0,0,0,8,31,0.55,0.13,0.19,0.5,0.5,0.0,4.0,1.0,27.0,1.5,605447
Nick Sandlin,26,0,Maj-AL,"Apr 9, 2023",Cleveland,,Seattle,1,0,,,,1.0,1,1,0,1,3,0,0,0.0,,4,0,0,1,0,0,0,0,0,5,22,0.59,0.23,0.18,1.0,0.0,0.0,2.0,1.0,27.0,3.0,680704
Dennis Santana,27,0,Maj-NL,"Apr 9, 2023",New York,,Miami,1,0,,,,1.0,2,0,0,1,1,0,0,0.0,,5,0,0,0,0,0,0,0,0,6,21,0.67,0.24,0.24,0.75,0.25,0.0,3.0,0.5,9.0,1.0,642701
John Schreiber,29,0,Maj-AL,"Apr 9, 2023",Boston,@,Detroit,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,14,0.79,0.21,0.21,1.0,0.0,0.0,0.0,0.0,9.0,,670167
Tanner Scott,28,0,Maj-NL,"Apr 9, 2023",Miami,@,New York,1,0,1.0,,,1.1,0,0,0,1,1,0,0,0.0,,4,0,0,0,0,0,0,0,0,5,18,0.61,0.22,0.06,0.67,0.33,0.0,0.75,0.0,6.8,1.0,656945
Chasen Shreve,32,0,Maj-AL,"Apr 9, 2023",Detroit,,Boston,1,0,,,,1.0,1,1,1,0,2,1,1,9.0,,4,0,0,0,0,0,0,0,0,5,18,0.67,0.17,0.17,0.5,0.0,0.0,1.0,0.0,18.0,,592741
Will Smith,33,0,Maj-AL,"Apr 9, 2023",Texas,@,Chicago,1,0,,,,1.1,1,0,0,1,2,0,0,0.0,,4,0,0,0,0,0,0,0,1,5,19,0.63,0.21,0.16,0.0,0.5,0.5,1.5,0.5,13.5,2.0,519293
Peter Solomon,26,0,Maj-NL,"Apr 9, 2023",Arizona,,Los Angeles,1,0,,,,2.0,3,3,3,2,1,0,0,13.5,,9,1,1,0,0,0,0,0,0,11,43,0.51,0.12,0.07,0.5,0.5,0.0,2.5,0.375,4.5,0.5,656981
Gregory Soto,28,0,Maj-NL,"Apr 9, 2023",Philadelphia,,Cincinnati,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,13,0.69,0.31,0.08,1.0,0.0,0.0,0.0,0.0,9.0,,642397
Trevor Stephan,27,0,Maj-AL,"Apr 9, 2023",Cleveland,,Seattle,1,0,,,,1.0,1,0,0,1,1,0,0,0.0,,4,0,0,0,0,0,1,0,0,5,23,0.57,0.09,0.04,0.67,0.0,0.0,2.0,0.333,9.0,1.0,663986
Peter Strzelecki,28,0,Maj-NL,"Apr 9, 2023",Milwaukee,,St. Louis,1,0,,,,1.0,1,0,0,1,1,0,0,0.0,,4,0,0,0,0,0,0,0,0,5,20,0.55,0.25,0.15,1.0,0.0,0.0,2.0,0.333,9.0,1.0,657265
Erik Swanson,29,0,Maj-AL,"Apr 9, 2023",Toronto,@,Los Angeles,1,0,,,,1.0,1,1,1,0,1,1,0,9.0,,4,0,0,0,0,0,0,0,0,4,12,0.75,0.17,0.25,0.0,0.33,0.33,1.0,0.0,9.0,,657024
Jameson Taillon,31,0,Maj-NL,"Apr 9, 2023",Chicago,,Texas,1,1,,1.0,,5.0,6,5,4,1,7,0,0,7.2,43,23,4,0,0,0,0,1,0,0,24,83,0.66,0.19,0.04,0.44,0.19,0.0,1.4,0.375,12.6,7.0,592791
Domingo Tapia,31,0,Maj-NL,"Apr 9, 2023",San Diego,@,Atlanta,1,0,,,,1.0,2,1,1,1,2,0,1,9.0,,5,0,0,0,0,0,0,0,0,7,30,0.6,0.13,0.1,0.67,0.33,0.0,3.0,0.667,18.0,2.0,593619
Ryan Tepera,35,0,Maj-AL,"Apr 9, 2023",Los Angeles,,Toronto,1,0,,,,0.1,3,4,4,0,0,0,1,108.0,,4,0,0,0,0,0,0,0,0,5,16,0.63,0.0,0.13,0.25,0.0,0.0,9.0,0.75,0.0,,572193
Ryan Thompson,31,0,Maj-AL,"Apr 9, 2023",Tampa Bay,,Oakland,1,0,,,,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,7,0.86,0.29,0.0,0.67,0.33,0.0,0.0,0.0,0.0,,657044
Justin Topa,32,0,Maj-AL,"Apr 9, 2023",Seattle,@,Cleveland,1,0,,,,1.0,0,0,0,2,1,0,0,0.0,,3,0,0,2,0,0,1,0,0,5,15,0.73,0.13,0.07,0.5,0.5,0.0,2.0,0.0,9.0,0.5,623437
Carlos Vargas,23,0,Maj-NL,"Apr 9, 2023",Arizona,,Los Angeles,1,0,,,,1.0,0,0,0,1,0,0,0,0.0,,2,0,0,0,1,0,0,0,0,3,16,0.56,0.19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,672841
Taijuan Walker,30,0,Maj-NL,"Apr 9, 2023",Philadelphia,,Cincinnati,1,1,,,,4.2,3,2,2,5,5,0,0,3.86,50,16,1,0,0,0,0,0,1,0,21,105,0.61,0.17,0.09,0.73,0.18,0.0,1.714,0.273,9.6,1.0,592836
Andrew Wantz,27,0,Maj-AL,"Apr 9, 2023",Los Angeles,,Toronto,1,0,,,,1.0,1,1,0,0,1,0,0,0.0,,5,0,1,0,0,0,0,0,0,5,21,0.62,0.05,0.05,0.25,0.25,0.25,1.0,0.25,9.0,,681806
Tyler Wells,28,0,Maj-AL,"Apr 9, 2023",Baltimore,,New York,1,1,,1.0,,6.0,6,4,4,0,6,2,0,6.0,50,23,0,0,0,1,0,0,0,0,23,89,0.69,0.15,0.11,0.35,0.24,0.12,1.0,0.267,9.0,,669330
Devin Williams,28,0,Maj-NL,"Apr 9, 2023",Milwaukee,,St. Louis,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,14,0.64,0.36,0.07,0.0,0.5,0.0,0.0,0.0,9.0,,642207
Josh Winckowski,25,0,Maj-AL,"Apr 9, 2023",Boston,@,Detroit,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,12,0.58,0.17,0.08,0.5,0.0,0.0,0.0,0.0,9.0,,670174
Trey Wingenter,29,0,Maj-AL,"Apr 9, 2023",Detroit,,Boston,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,16,0.63,0.0,0.19,1.0,0.0,0.0,0.0,0.0,9.0,,622259
Jake Woodford,26,0,Maj-NL,"Apr 9, 2023",St. Louis,@,Milwaukee,1,1,,1.0,,4.2,6,3,3,1,5,1,1,5.79,44,19,1,0,0,1,0,0,0,0,21,87,0.66,0.23,0.09,0.43,0.43,0.0,1.5,0.385,9.6,5.0,663765
Ryan Yarbrough,31,0,Maj-AL,"Apr 9, 2023",Kansas City,@,San Francisco,1,0,,1.0,,1.1,3,3,3,0,1,1,0,20.25,,7,1,0,0,0,0,0,0,0,7,23,0.7,0.22,0.0,0.33,0.0,0.17,2.25,0.4,6.8,,642232
Danny Young,29,0,Maj-NL,"Apr 9, 2023",Atlanta,,San Diego,1,0,,,,1.0,0,0,0,0,1,0,1,0.0,,2,0,0,0,1,0,0,0,0,3,9,0.67,0.33,0.11,1.0,0.0,0.0,0.0,0.0,9.0,,664849
