Name,Age,#days,Lev,Date,Tm, ,Opp,G,GS,W,L,SV,IP,H,R,ER,BB,SO,HR,HBP,ERA,GSc,AB,2B,3B,IBB,GDP,SF,SB,CS,PO,BF,Pit,Str,StL,StS,GB/FB,LD,PU,WHIP,BAbip,SO9,SO/W,mlbID
Jos\xc3\xa9 Ruiz,28,0,Maj-AL,"Apr 1, 2023",Chicago,@,Houston,1,0,,,,0.2,2,2,2,1,0,0,1,27.0,,4,0,0,0,0,0,0,0,0,6,30,0.53,0.1,0.17,0.0,0.5,0.0,4.5,0.5,0.0,0.0,614179
Chris Sale,34,0,Maj-AL,"Apr 1, 2023",Boston,,Baltimore,1,1,,,,3.0,7,7,7,2,6,3,1,21.0,21,16,0,0,0,0,0,4,0,0,19,74,0.58,0.18,0.18,0.4,0.3,0.0,3.0,0.571,18.0,3.0,519242
Patrick Sandoval,26,0,Maj-AL,"Apr 1, 2023",Los Angeles,@,Oakland,1,1,1.0,,,5.0,2,1,1,2,2,1,0,1.8,59,17,0,0,0,1,0,0,0,0,20,86,0.65,0.16,0.1,0.6,0.13,0.07,0.8,0.071,3.6,1.0,663776
Reiver Sanmartin,27,0,Maj-NL,"Apr 1, 2023",Cincinnati,,Pittsburgh,1,0,,,,0.1,0,0,0,0,0,0,0,0.0,,1,0,0,0,0,0,0,0,0,1,3,0.67,0.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,,665665
Dennis Santana,27,0,Maj-NL,"Apr 1, 2023",New York,@,Miami,1,0,,,,1.0,0,0,0,0,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,13,0.62,0.38,0.15,1.0,0.0,0.0,0.0,0.0,18.0,,642701
Gregory Santos,23,0,Maj-AL,"Apr 1, 2023",Chicago,@,Houston,1,0,,,,0.2,2,0,0,0,0,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,12,0.75,0.25,0.0,0.75,0.0,0.0,3.0,0.5,0.0,,666619
Clarke Schmidt,27,0,Maj-AL,"Apr 1, 2023",New York,,San Francisco,1,1,,,,3.1,5,3,3,1,5,2,0,8.1,42,15,1,0,0,0,0,1,0,0,16,76,0.64,0.11,0.17,0.4,0.3,0.0,1.8,0.375,13.5,5.0,657376
John Schreiber,29,0,Maj-AL,"Apr 1, 2023",Boston,,Baltimore,1,0,,,,1.0,1,0,0,1,0,0,0,0.0,,3,1,0,0,1,0,0,0,0,4,17,0.41,0.12,0.06,0.33,0.33,0.0,2.0,0.333,0.0,0.0,670167
Drew Smith,29,0,Maj-NL,"Apr 1, 2023",New York,@,Miami,1,0,,,,0.2,1,0,0,1,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,4,14,0.57,0.14,0.0,0.0,0.0,0.0,3.0,0.333,0.0,0.0,622098
Gabe Speier,28,0,Maj-AL,"Apr 1, 2023",Seattle,,Cleveland,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,9,0.78,0.22,0.11,0.5,0.5,0.0,0.0,0.0,9.0,,642100
Ryne Stanek,31,0,Maj-AL,"Apr 1, 2023",Houston,,Chicago,1,0,1.0,,,1.2,1,0,0,1,1,0,0,0.0,,6,0,0,0,0,0,0,0,0,7,27,0.59,0.11,0.11,0.6,0.4,0.0,1.2,0.2,5.4,1.0,592773
Justin Steele,27,0,Maj-NL,"Apr 1, 2023",Chicago,,Milwaukee,1,1,,,,6.0,3,0,0,1,8,0,0,0.0,73,20,1,0,0,1,0,0,0,0,21,84,0.68,0.19,0.15,0.75,0.17,0.0,0.667,0.25,12.0,8.0,657006
Spencer Strider,24,0,Maj-NL,"Apr 1, 2023",Atlanta,@,Washington,1,1,1.0,,,6.0,3,0,0,3,9,0,0,0.0,72,20,1,0,0,1,0,0,0,0,23,96,0.71,0.15,0.17,0.18,0.45,0.09,1.0,0.273,13.5,3.0,675911
Peter Strzelecki,28,0,Maj-NL,"Apr 1, 2023",Milwaukee,@,Chicago,1,0,1.0,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,17,0.71,0.18,0.06,0.5,0.0,0.0,0.0,0.0,9.0,,657265
Cole Sulser,33,0,Maj-NL,"Apr 1, 2023",Arizona,@,Los Angeles,1,0,,,,2.0,1,1,1,0,2,1,0,4.5,,7,0,0,0,0,0,0,0,0,7,27,0.59,0.04,0.19,0.4,0.2,0.0,0.5,0.0,9.0,,642121
Erik Swanson,29,0,Maj-AL,"Apr 1, 2023",Toronto,@,St. Louis,1,0,,,,1.0,2,1,1,1,1,0,0,9.0,,4,0,0,0,1,0,1,0,0,5,19,0.68,0.11,0.26,1.0,0.0,0.0,3.0,0.667,9.0,1.0,657024
Caleb Thielbar,36,0,Maj-AL,"Apr 1, 2023",Minnesota,@,Kansas City,1,0,,,,1.0,1,0,0,0,3,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,18,0.78,0.28,0.28,0.0,1.0,0.0,1.0,1.0,27.0,,573204
Spencer Turnbull,30,0,Maj-AL,"Apr 1, 2023",Detroit,@,Tampa Bay,1,1,,1.0,,2.1,8,7,7,3,3,0,1,27.0,13,14,5,0,0,1,0,0,0,0,18,63,0.6,0.11,0.13,0.55,0.27,0.0,4.714,0.727,11.6,1.0,605513
Jos\xc3\xa9 Ure\xc3\xb1a,31,0,Maj-NL,"Apr 1, 2023",Colorado,@,San Diego,1,1,,1.0,,2.1,5,4,4,4,0,1,0,15.43,27,12,2,0,0,0,0,0,0,0,16,71,0.56,0.15,0.07,0.33,0.33,0.0,3.857,0.364,0.0,0.0,570632
Jos\xc3\xa9 Urquidy,28,0,Maj-AL,"Apr 1, 2023",Houston,,Chicago,1,1,,,,4.0,7,3,3,1,5,2,0,6.75,40,19,0,0,0,0,0,2,0,0,20,82,0.65,0.13,0.13,0.5,0.21,0.07,2.0,0.417,11.3,5.0,664353
Carlos Vargas,23,0,Maj-NL,"Apr 1, 2023",Arizona,@,Los Angeles,1,0,,,,1.0,1,1,1,0,2,1,0,9.0,,4,0,0,0,0,0,0,0,0,4,13,0.77,0.15,0.31,0.5,0.0,0.0,1.0,0.0,18.0,,672841
Drew VerHagen,32,0,Maj-NL,"Apr 1, 2023",St. Louis,,Toronto,1,0,,,,1.0,0,0,0,0,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,14,0.86,0.29,0.21,1.0,0.0,0.0,0.0,0.0,18.0,,572403
Austin Voth,31,0,Maj-AL,"Apr 1, 2023",Baltimore,@,Boston,1,0,,,,1.0,1,1,1,1,1,1,0,9.0,,4,0,0,0,0,0,0,0,0,5,22,0.59,0.27,0.09,0.33,0.33,0.0,2.0,0.0,9.0,1.0,608723
Michael Wacha,31,0,Maj-NL,"Apr 1, 2023",San Diego,,Colorado,1,1,1.0,,,6.0,6,4,4,3,2,1,0,6.0,43,23,4,0,0,0,0,0,0,0,26,83,0.64,0.18,0.11,0.29,0.14,0.1,1.5,0.25,3.0,0.67,608379
Thaddeus Ward,26,0,Maj-NL,"Apr 1, 2023",Washington,,Atlanta,1,0,,,,2.0,2,2,2,0,2,1,0,9.0,,8,0,0,0,0,0,0,0,0,8,40,0.65,0.23,0.08,0.33,0.17,0.17,1.0,0.2,9.0,,663658
Zack Wheeler,33,0,Maj-NL,"Apr 1, 2023",Philadelphia,@,Texas,1,1,,1.0,,4.1,7,5,4,1,7,1,0,8.31,37,20,1,0,0,0,1,0,0,0,22,94,0.59,0.15,0.16,0.57,0.29,0.0,1.846,0.462,14.5,7.0,554430
Devin Williams,28,0,Maj-NL,"Apr 1, 2023",Milwaukee,@,Chicago,1,0,,,1.0,1.0,2,0,0,0,1,0,0,0.0,,4,0,0,0,1,0,0,0,0,4,16,0.5,0.19,0.13,0.67,0.33,0.0,2.0,0.667,9.0,,642207
Steven Wilson,28,0,Maj-NL,"Apr 1, 2023",San Diego,,Colorado,1,0,,,,1.0,0,0,0,0,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,13,0.62,0.08,0.38,0.0,0.0,1.0,0.0,0.0,18.0,,621051
Josh Winckowski,25,0,Maj-AL,"Apr 1, 2023",Boston,,Baltimore,1,0,,,,2.0,1,0,0,0,2,0,0,0.0,,7,0,0,0,0,0,0,0,0,7,28,0.68,0.04,0.21,0.8,0.0,0.0,0.5,0.2,9.0,,670174
Trey Wingenter,29,0,Maj-AL,"Apr 1, 2023",Detroit,@,Tampa Bay,1,0,,,,0.1,2,1,1,1,1,0,1,27.0,,3,1,0,0,0,0,0,0,0,5,24,0.42,0.13,0.17,0.5,0.5,0.0,9.0,1.0,27.0,1.0,622259
Brandon Woodruff,30,0,Maj-NL,"Apr 1, 2023",Milwaukee,@,Chicago,1,1,,,,6.0,3,1,1,1,8,1,0,1.5,69,21,1,0,0,0,0,0,0,0,22,97,0.71,0.21,0.18,0.54,0.15,0.0,0.667,0.167,12.0,8.0,605540
Ryan Yarbrough,31,0,Maj-AL,"Apr 1, 2023",Kansas City,,Minnesota,1,0,,,,1.2,0,0,0,0,0,0,0,0.0,,4,0,0,0,0,1,0,0,0,5,12,0.75,0.17,0.0,0.6,0.2,0.0,0.0,0.0,0.0,,642232
Kirby Yates,36,0,Maj-NL,"Apr 1, 2023",Atlanta,@,Washington,1,0,,,,1.0,1,1,1,0,0,1,0,9.0,,4,0,0,0,0,0,0,0,0,4,11,0.55,0.0,0.09,0.25,0.0,0.0,1.0,0.0,0.0,,489446
