Name,Age,#days,Lev,Date,Tm, ,Opp,G,GS,W,L,SV,IP,H,R,ER,BB,SO,HR,HBP,ERA,GSc,AB,2B,3B,IBB,GDP,SF,SB,CS,PO,BF,Pit,Str,StL,StS,GB/FB,LD,PU,WHIP,BAbip,SO9,SO/W,mlbID
Chasen Shreve,32,0,Maj-AL,"Apr 4, 2023",Detroit,@,Houston,1,0,,,,1.0,1,0,0,0,1,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,14,0.93,0.21,0.14,0.33,0.33,0.33,1.0,0.333,9.0,,592741
Gabe Speier,28,0,Maj-AL,"Apr 4, 2023",Seattle,,Los Angeles,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,10,0.7,0.2,0.1,1.0,0.0,0.0,0.0,0.0,9.0,,642100
Ryne Stanek,31,0,Maj-AL,"Apr 4, 2023",Houston,,Detroit,1,0,,,,1.0,2,2,2,0,1,1,0,18.0,,5,0,0,0,0,0,0,0,0,5,22,0.68,0.14,0.09,0.25,0.5,0.0,2.0,0.333,9.0,,592773
Trevor Stephan,27,0,Maj-AL,"Apr 4, 2023",Cleveland,@,Oakland,1,0,,,,1.0,1,0,0,1,1,0,0,0.0,,4,1,0,0,0,0,0,0,0,5,26,0.65,0.15,0.0,0.33,0.33,0.0,2.0,0.333,9.0,1.0,663986
Matt Strahm,31,0,Maj-NL,"Apr 4, 2023",Philadelphia,@,New York,1,1,,,,4.0,1,0,0,1,3,0,0,0.0,62,13,0,0,0,0,0,0,0,0,14,61,0.69,0.08,0.15,0.3,0.0,0.1,0.5,0.1,6.8,3.0,621381
Peter Strzelecki,28,0,Maj-NL,"Apr 4, 2023",Milwaukee,,New York,1,0,,,,1.0,1,0,0,0,0,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,16,0.63,0.19,0.0,0.25,0.5,0.0,1.0,0.25,0.0,,657265
Jos\xc3\xa9 Suarez,25,0,Maj-AL,"Apr 4, 2023",Los Angeles,@,Seattle,1,1,,1.0,,4.1,8,7,6,0,4,2,0,12.46,25,22,3,0,0,0,0,0,0,0,22,77,0.77,0.13,0.13,0.42,0.26,0.11,1.846,0.375,8.3,,660761
Erik Swanson,29,0,Maj-AL,"Apr 4, 2023",Toronto,@,Kansas City,1,0,,,,0.1,0,0,0,0,0,0,0,0.0,,1,0,0,0,0,0,0,0,0,1,5,0.6,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.0,,657024
Domingo Tapia,31,0,Maj-NL,"Apr 4, 2023",San Diego,,Arizona,1,0,,,,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,12,0.58,0.08,0.08,0.33,0.33,0.0,0.0,0.0,0.0,,593619
Ryan Thompson,31,0,Maj-AL,"Apr 4, 2023",Tampa Bay,@,Washington,1,0,1.0,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,8,0.88,0.38,0.13,0.5,0.0,0.0,0.0,0.0,9.0,,657044
Julio Ur\xc3\xadas,26,0,Maj-NL,"Apr 4, 2023",Los Angeles,,Colorado,1,1,1.0,,,6.0,5,0,0,0,6,0,0,0.0,68,22,2,0,0,1,0,0,0,0,22,88,0.69,0.13,0.09,0.63,0.13,0.13,0.833,0.313,9.0,,628711
Framber Valdez,29,0,Maj-AL,"Apr 4, 2023",Houston,,Detroit,1,1,,1.0,,7.0,8,3,2,1,9,0,0,2.57,59,27,1,0,0,0,0,0,1,1,28,103,0.64,0.18,0.16,0.56,0.39,0.0,1.286,0.444,11.6,9.0,664285
Drew VerHagen,32,0,Maj-NL,"Apr 4, 2023",St. Louis,,Atlanta,1,0,,,,1.2,1,0,0,0,2,0,0,0.0,,6,0,0,0,0,0,0,0,0,6,22,0.73,0.09,0.23,0.5,0.25,0.0,0.6,0.25,10.8,,572403
Hayden Wesneski,25,0,Maj-NL,"Apr 4, 2023",Chicago,@,Cincinnati,1,1,,,,4.2,6,3,3,2,4,2,0,5.79,42,17,1,0,0,0,0,0,1,0,20,87,0.62,0.17,0.1,0.43,0.21,0.14,1.714,0.364,7.7,2.0,669713
Josh Winckowski,25,0,Maj-AL,"Apr 4, 2023",Boston,,Pittsburgh,1,0,,,,3.0,2,1,1,1,3,0,0,3.0,,11,0,0,0,0,0,1,0,0,12,51,0.65,0.2,0.08,0.5,0.25,0.13,1.0,0.25,9.0,3.0,670174
Trey Wingenter,29,0,Maj-AL,"Apr 4, 2023",Detroit,@,Houston,1,0,,,,1.0,2,1,1,0,1,0,0,9.0,,5,0,0,0,0,0,0,0,0,5,15,0.67,0.2,0.07,0.5,0.5,0.0,2.0,0.5,9.0,,622259
Kirby Yates,36,0,Maj-NL,"Apr 4, 2023",Atlanta,@,St. Louis,1,0,,,,1.0,1,0,0,1,1,0,0,0.0,,4,0,0,0,0,0,0,0,0,5,16,0.5,0.25,0.0,0.67,0.0,0.0,2.0,0.333,9.0,1.0,489446
