Name,Age,#days,Lev,Date,Tm, ,Opp,G,GS,W,L,SV,IP,H,R,ER,BB,SO,HR,HBP,ERA,GSc,AB,2B,3B,IBB,GDP,SF,SB,CS,PO,BF,Pit,Str,StL,StS,GB/FB,LD,PU,WHIP,BAbip,SO9,SO/W,mlbID
Shohei Ohtani,28,1,Maj-AL,"Mar 30, 2023",Los Angeles,@,Oakland,1,1,,,,6.0,2,0,0,3,10,0,0,0.0,75,20,1,0,0,0,0,0,0,0,23,93,0.59,0.19,0.13,0.1,0.3,0.2,0.833,0.2,15.0,3.33,660271
Kaleb Ort,31,1,Maj-AL,"Mar 30, 2023",Boston,,Baltimore,1,0,,,,2.0,4,2,2,0,1,0,0,9.0,,8,1,0,0,0,0,1,0,0,9,24,0.71,0.21,0.04,0.5,0.38,0.13,2.0,0.571,4.5,,672391
Andre Pallante,24,1,Maj-NL,"Mar 30, 2023",St. Louis,,Toronto,1,0,,,,1.1,2,1,1,1,0,0,0,6.75,,5,1,0,0,0,0,0,1,0,6,24,0.63,0.17,0.08,0.8,0.2,0.0,2.25,0.4,0.0,0.0,669467
Wandy Peralta,31,1,Maj-AL,"Mar 30, 2023",New York,,San Francisco,1,0,,,,0.2,1,0,0,0,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,14,0.57,0.29,0.21,0.0,1.0,0.0,1.5,1.0,27.0,,593974
Cionel P\xc3\xa9rez,27,1,Maj-AL,"Mar 30, 2023",Baltimore,@,Boston,1,0,,,,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,10,0.7,0.3,0.0,0.67,0.0,0.33,0.0,0.0,0.0,,672335
Colin Poche,29,1,Maj-AL,"Mar 30, 2023",Tampa Bay,,Detroit,1,0,,,,1.0,1,0,0,1,0,0,0,0.0,,4,1,0,0,0,0,0,0,0,5,18,0.61,0.17,0.06,0.25,0.5,0.0,2.0,0.25,0.0,0.0,621363
Zach Pop,26,1,Maj-AL,"Mar 30, 2023",Toronto,@,St. Louis,1,0,,,,1.1,0,0,0,0,1,0,0,0.0,,3,0,0,0,1,0,0,0,0,3,13,0.54,0.23,0.08,1.0,0.0,0.0,0.0,0.0,6.8,,647315
Ryan Pressly,34,1,Maj-AL,"Mar 30, 2023",Houston,,Chicago,1,0,,1.0,,1.0,2,2,2,1,1,0,0,18.0,,5,1,0,0,0,0,0,0,0,6,21,0.62,0.1,0.14,0.25,0.25,0.0,3.0,0.5,9.0,1.0,519151
Cole Ragans,25,1,Maj-AL,"Mar 30, 2023",Texas,,Philadelphia,1,0,1.0,,,0.1,1,0,0,1,0,0,0,0.0,,2,1,0,1,0,0,0,0,0,3,5,0.6,0.0,0.0,0.5,0.0,0.0,6.0,0.5,0.0,0.0,666142
Brooks Raley,35,1,Maj-NL,"Mar 30, 2023",New York,@,Miami,1,0,,,,1.0,0,0,0,0,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,12,0.75,0.25,0.08,1.0,0.0,0.0,0.0,0.0,18.0,,548384
Erasmo Ram\xc3\xadrez,33,1,Maj-NL,"Mar 30, 2023",Washington,,Atlanta,1,0,,,,2.0,2,0,0,1,1,0,0,0.0,,8,0,0,0,1,0,0,0,0,9,34,0.65,0.09,0.21,0.86,0.0,0.0,1.5,0.286,4.5,1.0,541640
David Robertson,38,1,Maj-NL,"Mar 30, 2023",New York,@,Miami,1,0,,,1.0,1.0,0,0,0,0,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,16,0.56,0.13,0.19,0.0,0.0,0.0,0.0,0.0,18.0,,502085
Eduardo Rodriguez,30,1,Maj-AL,"Mar 30, 2023",Detroit,@,Tampa Bay,1,1,,1.0,,5.1,3,3,3,2,5,1,0,5.06,53,19,0,0,0,0,0,0,0,0,21,88,0.61,0.18,0.09,0.21,0.36,0.14,0.938,0.154,8.4,2.5,593958
Tyler Rogers,32,1,Maj-NL,"Mar 30, 2023",San Francisco,@,New York,1,0,,,,1.0,1,0,0,0,1,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,11,0.73,0.27,0.0,0.67,0.0,0.0,1.0,0.333,9.0,,643511
Jordan Romano,30,1,Maj-AL,"Mar 30, 2023",Toronto,@,St. Louis,1,0,,,1.0,1.0,0,0,0,0,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,12,0.75,0.25,0.33,1.0,0.0,0.0,0.0,0.0,18.0,,605447
Max Scherzer,38,1,Maj-NL,"Mar 30, 2023",New York,@,Miami,1,1,1.0,,,6.0,4,3,3,2,6,1,0,4.5,56,20,2,0,0,2,0,0,0,0,22,91,0.69,0.15,0.14,0.36,0.21,0.21,1.0,0.231,9.0,3.0,453286
Tanner Scott,28,1,Maj-NL,"Mar 30, 2023",Miami,,New York,1,0,,1.0,,0.1,2,2,2,1,0,0,0,54.0,,3,1,0,0,0,0,0,0,0,4,15,0.6,0.2,0.07,0.33,0.67,0.0,9.0,0.667,0.0,0.0,656945
Paul Sewald,33,1,Maj-AL,"Mar 30, 2023",Seattle,,Cleveland,1,0,1.0,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,12,0.83,0.25,0.25,0.0,0.0,0.5,0.0,0.0,9.0,,623149
Chasen Shreve,32,1,Maj-AL,"Mar 30, 2023",Detroit,@,Tampa Bay,1,0,,,,1.0,0,0,0,1,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,4,22,0.64,0.14,0.23,1.0,0.0,0.0,1.0,0.0,18.0,2.0,592741
Drew Smith,29,1,Maj-NL,"Mar 30, 2023",New York,@,Miami,1,0,,,,1.0,1,0,0,0,2,0,0,0.0,,4,1,0,0,0,0,0,0,0,4,18,0.56,0.22,0.11,0.0,0.5,0.0,1.0,0.5,18.0,,622098
Blake Snell,30,1,Maj-NL,"Mar 30, 2023",San Diego,,Colorado,1,1,,1.0,,4.1,6,3,3,1,9,0,0,6.23,47,20,2,0,0,0,0,0,0,0,21,93,0.6,0.11,0.2,0.36,0.45,0.09,1.615,0.546,18.7,9.0,605483
Gregory Soto,28,1,Maj-NL,"Mar 30, 2023",Philadelphia,@,Texas,1,0,,1.0,,0.0,2,4,3,2,0,0,0,inf,,2,0,0,0,0,0,1,0,0,4,19,0.42,0.16,0.11,0.5,0.0,0.0,,1.0,,0.0,642397
Trevor Stephan,27,1,Maj-AL,"Mar 30, 2023",Cleveland,@,Seattle,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,12,0.58,0.17,0.08,0.5,0.0,0.0,0.0,0.0,9.0,,663986
Matt Strahm,31,1,Maj-NL,"Mar 30, 2023",Philadelphia,@,Texas,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,16,0.63,0.06,0.25,0.5,0.0,0.5,0.0,0.0,9.0,,621381
Marcus Stroman,32,1,Maj-NL,"Mar 30, 2023",Chicago,,Milwaukee,1,1,1.0,,,6.0,3,0,0,3,8,0,0,0.0,71,20,0,0,0,1,0,0,0,0,23,90,0.59,0.19,0.16,0.75,0.17,0.08,1.0,0.25,12.0,2.67,573186
Peter Strzelecki,28,1,Maj-NL,"Mar 30, 2023",Milwaukee,@,Chicago,1,0,,,,1.0,0,0,0,0,0,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,10,0.7,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,657265
Cole Sulser,33,1,Maj-NL,"Mar 30, 2023",Arizona,@,Los Angeles,1,0,,,,1.0,2,2,2,1,0,1,0,18.0,,4,0,0,0,0,0,0,0,0,5,20,0.45,0.1,0.05,0.25,0.25,0.25,3.0,0.333,0.0,0.0,642121
Erik Swanson,29,1,Maj-AL,"Mar 30, 2023",Toronto,@,St. Louis,1,0,,,,1.0,0,0,0,0,2,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,17,0.59,0.29,0.12,1.0,0.0,0.0,0.0,0.0,18.0,,657024
Domingo Tapia,31,1,Maj-NL,"Mar 30, 2023",San Diego,,Colorado,1,0,,,,2.0,5,2,2,0,4,2,0,9.0,,10,2,0,0,0,0,1,0,0,10,42,0.71,0.14,0.14,0.5,0.33,0.0,2.5,0.75,18.0,,593619
Ryan Tepera,35,1,Maj-AL,"Mar 30, 2023",Los Angeles,@,Oakland,1,0,,,,0.2,2,0,0,1,0,0,0,0.0,,3,0,0,1,1,0,1,0,0,4,11,0.45,0.0,0.0,0.67,0.33,0.0,4.5,0.667,0.0,0.0,572193
Caleb Thielbar,36,1,Maj-AL,"Mar 30, 2023",Minnesota,@,Kansas City,1,0,,,,1.0,0,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,11,0.73,0.18,0.18,0.0,0.0,0.5,0.0,0.0,9.0,,573204
Keegan Thompson,28,1,Maj-NL,"Mar 30, 2023",Chicago,,Milwaukee,1,0,,,,1.0,0,0,0,1,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,4,14,0.57,0.21,0.07,0.0,0.0,0.5,1.0,0.0,9.0,1.0,624522
Mason Thompson,25,1,Maj-NL,"Mar 30, 2023",Washington,,Atlanta,1,0,,,,2.0,1,0,0,0,3,0,0,0.0,,7,0,0,0,0,0,0,0,0,7,23,0.78,0.26,0.09,0.25,0.25,0.25,0.5,0.25,13.5,,666168
Zack Thompson,25,1,Maj-NL,"Mar 30, 2023",St. Louis,,Toronto,1,0,,,,1.2,1,0,0,0,3,0,0,0.0,,5,0,0,0,0,1,0,0,0,6,23,0.7,0.22,0.13,0.67,0.33,0.0,0.6,0.333,16.2,,668868
Julio Ur\xc3\xadas,26,1,Maj-NL,"Mar 30, 2023",Los Angeles,,Arizona,1,1,1.0,,,6.0,4,2,2,0,6,0,1,3.0,62,19,1,0,0,2,1,0,0,0,21,79,0.72,0.19,0.11,0.36,0.43,0.07,0.667,0.286,9.0,,628711
Framber Valdez,29,1,Maj-AL,"Mar 30, 2023",Houston,,Chicago,1,1,,,,5.0,6,0,0,0,4,0,1,0.0,59,21,1,0,0,0,0,0,0,0,22,85,0.66,0.2,0.11,0.71,0.24,0.06,1.2,0.353,7.2,,664285
Carlos Vargas,23,1,Maj-NL,"Mar 30, 2023",Arizona,@,Los Angeles,1,0,,,,0.2,2,1,1,1,2,0,0,13.5,,4,0,0,0,0,0,0,0,0,5,18,0.61,0.33,0.11,0.5,0.5,0.0,4.5,1.0,27.0,2.0,672841
Gus Varland,26,1,Maj-NL,"Mar 30, 2023",Milwaukee,@,Chicago,1,0,,,,1.0,2,0,0,1,1,0,0,0.0,,5,0,0,0,0,0,0,0,0,6,19,0.68,0.21,0.11,0.75,0.25,0.0,3.0,0.5,9.0,1.0,681402
Andrew Vasquez,29,1,Maj-NL,"Mar 30, 2023",Philadelphia,@,Texas,1,0,,,,1.1,1,0,0,1,0,0,0,0.0,,4,0,0,0,1,0,0,0,0,5,22,0.5,0.18,0.0,0.5,0.0,0.25,1.5,0.25,0.0,0.0,607755
Drew VerHagen,32,1,Maj-NL,"Mar 30, 2023",St. Louis,,Toronto,1,0,,,,0.2,1,0,0,0,1,0,0,0.0,,3,0,0,0,0,0,0,0,0,3,16,0.69,0.13,0.06,0.5,0.5,0.0,1.5,0.5,13.5,,572403
Logan Webb,26,1,Maj-NL,"Mar 30, 2023",San Francisco,@,New York,1,1,,1.0,,6.0,4,4,4,2,12,2,0,6.0,58,22,0,0,0,0,0,1,0,0,24,92,0.71,0.25,0.16,0.5,0.1,0.2,1.0,0.25,18.0,6.0,657277
Steven Wilson,28,1,Maj-NL,"Mar 30, 2023",San Diego,,Colorado,1,0,,,,1.0,2,0,0,0,2,0,0,0.0,,5,0,0,0,0,0,0,0,0,5,20,0.75,0.2,0.1,0.33,0.33,0.0,2.0,0.667,18.0,,621051
Josh Winckowski,25,1,Maj-AL,"Mar 30, 2023",Boston,,Baltimore,1,0,,,,1.0,1,0,0,0,1,0,0,0.0,,5,1,0,0,0,0,0,0,0,5,15,0.8,0.33,0.13,0.75,0.0,0.0,1.0,0.25,9.0,,670174
Alex Young,29,1,Maj-NL,"Mar 30, 2023",Cincinnati,,Pittsburgh,1,0,,,,1.2,0,0,0,1,1,0,0,0.0,,5,0,0,0,0,0,0,0,0,6,18,0.61,0.22,0.11,0.5,0.25,0.0,0.6,0.0,5.4,1.0,622065
Rob Zastryzny,31,1,Maj-NL,"Mar 30, 2023",Pittsburgh,@,Cincinnati,1,0,1.0,,,1.1,0,0,0,0,1,0,0,0.0,,4,0,0,0,0,0,0,0,0,4,15,0.67,0.13,0.27,0.33,0.0,0.33,0.0,0.0,6.8,,642239
